,survived,pclass,age,sibsp,parch,adult_male,alone,log_fare,new_fare,gender,female_class,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_Unknown,embarked_C,embarked_Q,embarked_S,embarked_U,who_child,who_man,who_woman,class_First,class_Second,class_Third,"age_groups_(0, 15]","age_groups_(15, 25]","age_groups_(25, 45]","age_groups_(45, 70]","age_groups_(70, 100]",age_groups
778,0,3,32.973597359735976,0,0,1,1,2.1676241075599285,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
779,1,1,43.0,0,1,0,0,5.35817698994543,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,"(25, 45]"
780,1,3,13.0,0,0,0,1,2.1076888046179385,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"(0, 15]"
781,1,1,17.0,1,0,0,0,4.060443010546419,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,"(15, 25]"
782,0,1,29.0,0,0,1,1,3.4339872044851463,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,"(25, 45]"
783,0,3,30.75,1,2,1,0,3.196630215920881,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
784,0,3,25.0,0,0,1,1,2.085672091430472,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,"(15, 25]"
785,0,3,25.0,0,0,1,1,2.1102132003465894,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,"(15, 25]"
786,1,3,18.0,0,0,0,1,2.139571923732859,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,"(15, 25]"
787,0,3,8.0,4,1,0,0,3.405355391810819,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,"(0, 15]"
788,1,3,1.0,1,2,0,0,3.0715352369694915,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,"(0, 15]"
789,0,1,46.0,0,0,1,1,4.384523514872469,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"(45, 70]"
790,0,3,32.973597359735976,0,0,1,1,2.169053700369523,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
791,0,2,16.0,0,0,1,1,3.295836866004329,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,"(15, 25]"
792,0,3,6.369518072289157,8,2,0,0,4.256321678298823,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,"(0, 15]"
793,0,1,32.973597359735976,0,0,1,1,3.4561841799918147,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"(25, 45]"
794,0,3,25.0,0,0,1,1,2.1855792552411137,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,"(15, 25]"
795,0,2,39.0,0,0,1,1,2.6390573296152584,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,"(25, 45]"
796,1,1,49.0,0,0,0,1,3.2932111997353943,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,"(45, 70]"
797,1,3,31.0,0,0,0,1,2.270402752283094,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,"(25, 45]"
798,0,3,30.0,0,0,1,1,2.1076888046179385,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
799,0,3,30.0,1,1,0,0,3.224857896545748,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,"(25, 45]"
800,0,2,34.0,0,0,1,1,2.6390573296152584,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,"(25, 45]"
801,1,2,31.0,1,1,0,0,3.305053521109253,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,"(25, 45]"
802,1,1,11.0,1,2,0,0,4.795790545596741,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"(0, 15]"
803,1,3,0.42,0,1,0,0,2.2530481500547457,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"(0, 15]"
804,1,3,27.0,0,0,1,1,2.076311648670908,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
805,0,3,31.0,0,0,1,1,2.1719067693519296,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
806,0,1,39.0,0,0,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,"(25, 45]"
807,0,3,18.0,0,0,0,1,2.1719067693519296,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,"(15, 25]"
808,0,2,39.0,0,0,1,1,2.6390573296152584,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,"(25, 45]"
809,1,1,33.0,1,0,0,0,3.9908341858524357,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,"(25, 45]"
810,0,3,26.0,0,0,1,1,2.1846457951293594,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
811,0,3,39.0,0,0,1,1,3.224857896545748,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
812,0,2,35.0,0,0,1,1,2.4423470353692043,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,"(25, 45]"
813,0,3,6.0,4,2,0,0,3.4742929367327062,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,"(0, 15]"
814,0,3,30.5,0,0,1,1,2.2027647577118348,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
815,0,1,32.973597359735976,0,0,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,"(25, 45]"
816,0,3,23.0,0,0,0,1,2.188856327665703,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,"(15, 25]"
817,0,2,31.0,1,1,1,0,3.637696679934592,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"(25, 45]"
818,0,3,43.0,0,0,1,1,2.0082140323914683,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
819,0,3,10.0,3,2,0,0,3.3638415951183864,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,"(0, 15]"
820,1,1,52.0,1,1,0,0,4.548599834499697,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,"(45, 70]"
821,1,3,27.0,0,0,1,1,2.2682524139135403,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
822,0,1,38.0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,"(25, 45]"
823,1,3,27.0,0,1,0,0,2.600836116795061,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,"(25, 45]"
824,0,3,2.0,4,1,0,0,3.705920919968788,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,"(0, 15]"
825,0,3,32.973597359735976,0,0,1,1,2.0731719286662407,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
826,0,3,32.973597359735976,0,0,1,1,4.05171190165724,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
827,1,2,1.0,0,2,0,0,3.637696679934592,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"(0, 15]"
828,1,3,32.973597359735976,0,0,1,1,2.169053700369523,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
829,1,1,62.0,0,0,0,1,4.394449154672439,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,"(45, 70]"
830,1,3,15.0,1,0,0,0,2.737880811060884,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"(0, 15]"
831,1,2,0.83,1,1,0,0,2.9831534913471307,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,"(0, 15]"
832,0,3,32.973597359735976,0,0,1,1,2.1076888046179385,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
833,0,3,23.0,0,0,1,1,2.180891922715322,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,"(15, 25]"
834,0,3,18.0,0,0,1,1,2.2300144001592104,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,"(15, 25]"
835,1,1,39.0,1,1,0,0,4.432699549165613,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,"(25, 45]"
836,0,3,21.0,0,0,1,1,2.2682524139135403,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,"(15, 25]"
837,0,3,32.973597359735976,0,0,1,1,2.2027647577118348,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
838,1,3,32.0,0,0,1,1,4.05171190165724,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
839,1,1,32.973597359735976,0,0,1,1,3.4242626545931514,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"(25, 45]"
840,0,3,20.0,0,0,1,1,2.188856327665703,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,"(15, 25]"
841,0,2,16.0,0,0,1,1,2.4423470353692043,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,"(15, 25]"
842,1,1,30.0,0,0,0,1,3.4657359027997265,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,"(25, 45]"
843,0,3,34.5,0,0,1,1,2.006534770871748,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
844,0,3,17.0,0,0,1,1,2.2682524139135403,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,"(15, 25]"
845,0,3,42.0,0,0,1,1,2.145931282948669,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
846,0,3,6.369518072289157,8,2,1,0,4.256321678298823,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,"(0, 15]"
847,0,3,35.0,0,0,1,1,2.1855792552411137,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
848,0,2,28.0,0,1,1,0,3.5263605246161616,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,"(25, 45]"
849,1,1,33.355555555555554,1,0,0,0,4.500966778400217,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,"(25, 45]"
850,0,3,4.0,4,2,0,0,3.4742929367327062,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,"(0, 15]"
851,0,3,74.0,0,0,1,1,2.1719067693519296,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,"(70, 100]"
852,0,3,9.0,1,1,0,0,2.7878344138303452,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"(0, 15]"
853,1,1,16.0,0,1,0,0,3.6988297849671046,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,"(15, 25]"
854,0,2,44.0,1,0,0,0,3.295836866004329,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,"(25, 45]"
855,1,3,18.0,0,1,0,0,2.336986519711378,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,"(15, 25]"
856,1,1,45.0,1,1,0,0,5.11118445372147,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,"(25, 45]"
857,1,1,51.0,0,0,1,1,3.3160025355989236,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,"(45, 70]"
858,1,3,24.0,0,3,0,0,3.0085645861193133,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,"(15, 25]"
859,0,3,32.973597359735976,0,0,1,1,2.1076888046179385,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
860,0,3,41.0,2,0,1,0,2.7152442616824506,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
861,0,2,21.0,1,0,1,0,2.5257286443082556,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,"(15, 25]"
862,1,1,48.0,0,0,0,1,3.2932111997353943,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,"(45, 70]"
863,0,3,6.369518072289157,8,2,0,0,4.256321678298823,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,"(0, 15]"
864,0,2,24.0,0,0,1,1,2.6390573296152584,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,"(15, 25]"
865,1,2,42.0,0,0,0,1,2.6390573296152584,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,"(25, 45]"
866,1,2,27.0,1,0,0,0,2.698558631668595,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"(25, 45]"
867,0,1,31.0,0,0,1,1,3.941500250945973,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,"(25, 45]"
868,0,3,32.973597359735976,0,0,1,1,2.3513752571634776,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
869,1,3,4.0,1,1,0,0,2.495953738718064,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,"(0, 15]"
870,0,3,26.0,0,0,1,1,2.1855792552411137,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
871,1,1,47.0,1,1,0,0,3.9806942251907276,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,"(45, 70]"
872,0,1,33.0,0,0,1,1,1.791759469228055,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,"(25, 45]"
873,0,3,47.0,0,0,1,1,2.302585092994046,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,"(45, 70]"
874,1,2,28.0,1,0,0,0,3.2188758248682006,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"(25, 45]"
875,1,3,15.0,0,0,0,1,2.1071782966514356,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"(0, 15]"
876,0,3,20.0,0,0,1,1,2.3837779082709782,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,"(15, 25]"
877,0,3,19.0,0,0,1,1,2.1855792552411137,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,"(15, 25]"
878,0,3,32.973597359735976,0,0,1,1,2.1855792552411137,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
879,1,1,56.0,0,1,0,0,4.432699549165613,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"(45, 70]"
880,1,2,25.0,0,1,0,0,3.295836866004329,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,"(15, 25]"
881,0,3,33.0,0,0,1,1,2.1855792552411137,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
882,0,3,22.0,0,0,0,1,2.4437981558973862,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,"(15, 25]"
883,0,2,28.0,0,0,1,1,2.4423470353692043,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,"(25, 45]"
884,0,3,25.0,0,0,1,1,2.085672091430472,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,"(15, 25]"
885,0,3,39.0,0,5,0,0,3.405355391810819,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,"(25, 45]"
886,0,2,27.0,0,0,1,1,2.6390573296152584,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,"(25, 45]"
887,1,1,19.0,0,0,0,1,3.4339872044851463,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,"(15, 25]"
888,0,3,31.333333333333332,1,2,0,0,3.196630215920881,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,"(25, 45]"
889,1,1,26.0,0,0,1,1,3.4339872044851463,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"(25, 45]"
890,0,3,32.0,0,0,1,1,2.169053700369523,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,"(25, 45]"
