,survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,age_groups,log_fare,gender,female_class,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_Unknown,embarked_C,embarked_Q,embarked_S,embarked_U,who_child,who_man,who_woman,class_First,class_Second,class_Third,"age_groups_(0, 15]","age_groups_(15, 25]","age_groups_(25, 45]","age_groups_(45, 70]","age_groups_(70, 100]"
616,0,3,male,34.0,1,1,14.4,S,Third,man,1,Unknown,Southampton,no,0,"(25, 45]",2.7343675094195836,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
617,0,3,female,26.0,1,0,16.1,S,Third,woman,0,Unknown,Southampton,no,0,"(25, 45]",2.8390784635086144,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
618,1,2,female,4.0,2,1,39.0,S,Second,child,0,F,Southampton,yes,0,"(0, 15]",3.6888794541139363,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
619,0,2,male,26.0,0,0,10.5,S,Second,man,1,Unknown,Southampton,no,1,"(25, 45]",2.4423470353692043,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
620,0,3,male,27.0,1,0,14.4542,C,Third,man,1,Unknown,Cherbourg,no,0,"(25, 45]",2.737880811060884,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
621,1,1,male,42.0,1,0,52.5542,S,First,man,1,D,Southampton,yes,0,"(25, 45]",3.9806942251907276,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
622,1,3,male,20.0,1,1,15.7417,C,Third,man,1,Unknown,Cherbourg,yes,0,"(15, 25]",2.817902613071225,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
623,0,3,male,21.0,0,0,7.8542,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.180891922715322,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
624,0,3,male,21.0,0,0,16.1,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.8390784635086144,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
625,0,1,male,61.0,0,0,32.3208,S,First,man,1,D,Southampton,no,1,"(45, 70]",3.5061818266142577,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
626,0,2,male,57.0,0,0,12.35,Q,Second,man,1,Unknown,Queenstown,no,1,"(45, 70]",2.5915163848462583,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
627,1,1,female,21.0,0,0,77.9583,S,First,woman,0,D,Southampton,yes,1,"(15, 25]",4.368919865004903,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
628,0,3,male,26.0,0,0,7.8958,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.1855792552411137,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
629,0,3,male,32.973597359735976,0,0,7.7333,Q,Third,man,1,Unknown,Queenstown,no,1,"(25, 45]",2.167143305297764,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
630,1,1,male,80.0,0,0,30.0,S,First,man,1,A,Southampton,yes,1,"(70, 100]",3.4339872044851463,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
631,0,3,male,51.0,0,0,7.0542,S,Third,man,1,Unknown,Southampton,no,1,"(45, 70]",2.086193694502369,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
632,1,1,male,32.0,0,0,30.5,C,First,man,1,B,Cherbourg,yes,1,"(25, 45]",3.449987545831587,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
633,0,1,male,32.973597359735976,0,0,0.0,S,First,man,1,Unknown,Southampton,no,1,"(25, 45]",0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
634,0,3,female,9.0,3,2,27.9,S,Third,child,0,Unknown,Southampton,no,0,"(0, 15]",3.3638415951183864,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
635,1,2,female,28.0,0,0,13.0,S,Second,woman,0,Unknown,Southampton,yes,1,"(25, 45]",2.6390573296152584,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
636,0,3,male,32.0,0,0,7.925,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.188856327665703,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
637,0,2,male,31.0,1,1,26.25,S,Second,man,1,Unknown,Southampton,no,0,"(25, 45]",3.305053521109253,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
638,0,3,female,41.0,0,5,39.6875,S,Third,woman,0,Unknown,Southampton,no,0,"(25, 45]",3.705920919968788,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
639,0,3,male,32.70192307692308,1,0,16.1,S,Third,man,1,Unknown,Southampton,no,0,"(25, 45]",2.8390784635086144,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
640,0,3,male,20.0,0,0,7.8542,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.180891922715322,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
641,1,1,female,24.0,0,0,69.3,C,First,woman,0,B,Cherbourg,yes,1,"(15, 25]",4.252771798816619,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
642,0,3,female,2.0,3,2,27.9,S,Third,child,0,Unknown,Southampton,no,0,"(0, 15]",3.3638415951183864,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
643,1,3,male,32.973597359735976,0,0,56.4958,S,Third,man,1,Unknown,Southampton,yes,1,"(25, 45]",4.05171190165724,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
644,1,3,female,0.75,2,1,19.2583,C,Third,child,0,Unknown,Cherbourg,yes,0,"(0, 15]",3.0085645861193133,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
645,1,1,male,48.0,1,0,76.7292,C,First,man,1,D,Cherbourg,yes,0,"(45, 70]",4.353230991152628,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
646,0,3,male,19.0,0,0,7.8958,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.1855792552411137,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
647,1,1,male,56.0,0,0,35.5,C,First,man,1,A,Cherbourg,yes,1,"(45, 70]",3.597312260588446,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
648,0,3,male,32.973597359735976,0,0,7.55,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.145931282948669,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
649,1,3,female,23.0,0,0,7.55,S,Third,woman,0,Unknown,Southampton,yes,1,"(15, 25]",2.145931282948669,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
650,0,3,male,32.973597359735976,0,0,7.8958,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.1855792552411137,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
651,1,2,female,18.0,0,1,23.0,S,Second,woman,0,Unknown,Southampton,yes,0,"(15, 25]",3.1780538303479458,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
652,0,3,male,21.0,0,0,8.4333,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.2442459824059346,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
653,1,3,female,31.08421052631579,0,0,7.8292,Q,Third,woman,0,Unknown,Queenstown,yes,1,"(25, 45]",2.17806441028492,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
654,0,3,female,18.0,0,0,6.75,Q,Third,woman,0,Unknown,Queenstown,no,1,"(15, 25]",2.0476928433652555,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
655,0,2,male,24.0,2,0,73.5,S,Second,man,1,Unknown,Southampton,no,0,"(15, 25]",4.310799125385514,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
656,0,3,male,32.973597359735976,0,0,7.8958,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.1855792552411137,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
657,0,3,female,32.0,1,1,15.5,Q,Third,woman,0,Unknown,Queenstown,no,0,"(25, 45]",2.803360380906535,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
658,0,2,male,23.0,0,0,13.0,S,Second,man,1,Unknown,Southampton,no,1,"(15, 25]",2.6390573296152584,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
659,0,1,male,58.0,0,2,113.275,C,First,man,1,D,Cherbourg,no,0,"(45, 70]",4.738607824217808,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
660,1,1,male,50.0,2,0,133.65,S,First,man,1,Unknown,Southampton,yes,0,"(45, 70]",4.902678819257608,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
661,0,3,male,40.0,0,0,7.225,C,Third,man,1,Unknown,Cherbourg,no,1,"(25, 45]",2.1071782966514356,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
662,0,1,male,47.0,0,0,25.5875,S,First,man,1,E,Southampton,no,1,"(45, 70]",3.2804411805263554,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
663,0,3,male,36.0,0,0,7.4958,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.139571923732859,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
664,1,3,male,20.0,1,0,7.925,S,Third,man,1,Unknown,Southampton,yes,0,"(15, 25]",2.188856327665703,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
665,0,2,male,32.0,2,0,73.5,S,Second,man,1,Unknown,Southampton,no,0,"(25, 45]",4.310799125385514,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
666,0,2,male,25.0,0,0,13.0,S,Second,man,1,Unknown,Southampton,no,1,"(15, 25]",2.6390573296152584,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
667,0,3,male,32.973597359735976,0,0,7.775,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.1719067693519296,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
668,0,3,male,43.0,0,0,8.05,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.2027647577118348,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
669,1,1,female,33.355555555555554,1,0,52.0,S,First,woman,0,C,Southampton,yes,0,"(25, 45]",3.970291913552122,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
670,1,2,female,40.0,1,1,39.0,S,Second,woman,0,Unknown,Southampton,yes,0,"(25, 45]",3.6888794541139363,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
671,0,1,male,31.0,1,0,52.0,S,First,man,1,B,Southampton,no,0,"(25, 45]",3.970291913552122,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
672,0,2,male,70.0,0,0,10.5,S,Second,man,1,Unknown,Southampton,no,1,"(45, 70]",2.4423470353692043,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
673,1,2,male,31.0,0,0,13.0,S,Second,man,1,Unknown,Southampton,yes,1,"(25, 45]",2.6390573296152584,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
674,0,2,male,32.973597359735976,0,0,0.0,S,Second,man,1,Unknown,Southampton,no,1,"(25, 45]",0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
675,0,3,male,18.0,0,0,7.775,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.1719067693519296,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
676,0,3,male,24.5,0,0,8.05,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.2027647577118348,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
677,1,3,female,18.0,0,0,9.8417,S,Third,woman,0,Unknown,Southampton,yes,1,"(15, 25]",2.3833998102837652,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
678,0,3,female,43.0,1,6,46.9,S,Third,woman,0,Unknown,Southampton,no,0,"(25, 45]",3.8691155044168695,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
679,1,1,male,36.0,0,1,512.3292,C,First,man,1,B,Cherbourg,yes,0,"(25, 45]",6.240917354759096,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
680,0,3,female,31.08421052631579,0,0,8.1375,Q,Third,woman,0,Unknown,Queenstown,no,1,"(25, 45]",2.212386825075897,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
681,1,1,male,27.0,0,0,76.7292,C,First,man,1,D,Cherbourg,yes,1,"(25, 45]",4.353230991152628,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
682,0,3,male,20.0,0,0,9.225,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.3248357019288655,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
683,0,3,male,14.0,5,2,46.9,S,Third,child,0,Unknown,Southampton,no,0,"(0, 15]",3.8691155044168695,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
684,0,2,male,60.0,1,1,39.0,S,Second,man,1,Unknown,Southampton,no,0,"(45, 70]",3.6888794541139363,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
685,0,2,male,25.0,1,2,41.5792,C,Second,man,1,Unknown,Cherbourg,no,0,"(15, 25]",3.7513658711253766,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
686,0,3,male,14.0,4,1,39.6875,S,Third,child,0,Unknown,Southampton,no,0,"(0, 15]",3.705920919968788,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
687,0,3,male,19.0,0,0,10.1708,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.4133032309283076,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
688,0,3,male,18.0,0,0,7.7958,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.174274334826008,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
689,1,1,female,15.0,0,1,211.3375,S,First,child,0,B,Southampton,yes,0,"(0, 15]",5.35817698994543,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
690,1,1,male,31.0,1,0,57.0,S,First,man,1,B,Southampton,yes,0,"(25, 45]",4.060443010546419,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
691,1,3,female,4.0,0,1,13.4167,C,Third,child,0,Unknown,Cherbourg,yes,0,"(0, 15]",2.668387256845834,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
692,1,3,male,32.973597359735976,0,0,56.4958,S,Third,man,1,Unknown,Southampton,yes,1,"(25, 45]",4.05171190165724,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
693,0,3,male,25.0,0,0,7.225,C,Third,man,1,Unknown,Cherbourg,no,1,"(15, 25]",2.1071782966514356,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
694,0,1,male,60.0,0,0,26.55,S,First,man,1,Unknown,Southampton,no,1,"(45, 70]",3.3160025355989236,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
695,0,2,male,52.0,0,0,13.5,S,Second,man,1,Unknown,Southampton,no,1,"(45, 70]",2.6741486494265287,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
696,0,3,male,44.0,0,0,8.05,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.2027647577118348,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
697,1,3,female,31.08421052631579,0,0,7.7333,Q,Third,woman,0,Unknown,Queenstown,yes,1,"(25, 45]",2.167143305297764,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
698,0,1,male,49.0,1,1,110.8833,C,First,man,1,C,Cherbourg,no,0,"(45, 70]",4.717456363787216,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
699,0,3,male,42.0,0,0,7.65,S,Third,man,1,F,Southampton,no,1,"(25, 45]",2.157559320943788,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
700,1,1,female,18.0,1,0,227.525,C,First,woman,0,C,Cherbourg,yes,0,"(15, 25]",5.4316456135398825,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
701,1,1,male,35.0,0,0,26.2875,S,First,man,1,E,Southampton,yes,1,"(25, 45]",3.3064287218760624,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
702,0,3,female,18.0,0,1,14.4542,C,Third,woman,0,Unknown,Cherbourg,no,0,"(15, 25]",2.737880811060884,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
703,0,3,male,25.0,0,0,7.7417,Q,Third,man,1,Unknown,Queenstown,no,1,"(15, 25]",2.1681046787623672,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
704,0,3,male,26.0,1,0,7.8542,S,Third,man,1,Unknown,Southampton,no,0,"(25, 45]",2.180891922715322,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
705,0,2,male,39.0,0,0,26.0,S,Second,man,1,Unknown,Southampton,no,1,"(25, 45]",3.295836866004329,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
706,1,2,female,45.0,0,0,13.5,S,Second,woman,0,Unknown,Southampton,yes,1,"(25, 45]",2.6741486494265287,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
707,1,1,male,42.0,0,0,26.2875,S,First,man,1,E,Southampton,yes,1,"(25, 45]",3.3064287218760624,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
708,1,1,female,22.0,0,0,151.55,S,First,woman,0,Unknown,Southampton,yes,1,"(15, 25]",5.027492411162679,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
709,1,3,male,36.0,1,1,15.2458,C,Third,man,1,Unknown,Cherbourg,yes,0,"(25, 45]",2.7878344138303452,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
710,1,1,female,24.0,0,0,49.5042,C,First,woman,0,C,Cherbourg,yes,1,"(15, 25]",3.922056501139853,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
711,0,1,male,32.973597359735976,0,0,26.55,S,First,man,1,C,Southampton,no,1,"(25, 45]",3.3160025355989236,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
712,1,1,male,48.0,1,0,52.0,S,First,man,1,C,Southampton,yes,0,"(45, 70]",3.970291913552122,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
713,0,3,male,29.0,0,0,9.4833,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.3497835148230464,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
714,0,2,male,52.0,0,0,13.0,S,Second,man,1,Unknown,Southampton,no,1,"(45, 70]",2.6390573296152584,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
715,0,3,male,19.0,0,0,7.65,S,Third,man,1,F,Southampton,no,1,"(15, 25]",2.157559320943788,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
716,1,1,female,38.0,0,0,227.525,C,First,woman,0,C,Cherbourg,yes,1,"(25, 45]",5.4316456135398825,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
717,1,2,female,27.0,0,0,10.5,S,Second,woman,0,E,Southampton,yes,1,"(25, 45]",2.4423470353692043,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
718,0,3,male,32.973597359735976,0,0,15.5,Q,Third,man,1,Unknown,Queenstown,no,1,"(25, 45]",2.803360380906535,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
719,0,3,male,33.0,0,0,7.775,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.1719067693519296,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
720,1,2,female,6.0,0,1,33.0,S,Second,child,0,Unknown,Southampton,yes,0,"(0, 15]",3.5263605246161616,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
721,0,3,male,17.0,1,0,7.0542,S,Third,man,1,Unknown,Southampton,no,0,"(15, 25]",2.086193694502369,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
722,0,2,male,34.0,0,0,13.0,S,Second,man,1,Unknown,Southampton,no,1,"(25, 45]",2.6390573296152584,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
723,0,2,male,50.0,0,0,13.0,S,Second,man,1,Unknown,Southampton,no,1,"(45, 70]",2.6390573296152584,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
724,1,1,male,27.0,1,0,53.1,S,First,man,1,E,Southampton,yes,0,"(25, 45]",3.9908341858524357,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
725,0,3,male,20.0,0,0,8.6625,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.2682524139135403,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
726,1,2,female,30.0,3,0,21.0,S,Second,woman,0,Unknown,Southampton,yes,0,"(25, 45]",3.091042453358316,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
727,1,3,female,31.08421052631579,0,0,7.7375,Q,Third,woman,0,Unknown,Queenstown,yes,1,"(25, 45]",2.1676241075599285,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
728,0,2,male,25.0,1,0,26.0,S,Second,man,1,Unknown,Southampton,no,0,"(15, 25]",3.295836866004329,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
729,0,3,female,25.0,1,0,7.925,S,Third,woman,0,Unknown,Southampton,no,0,"(15, 25]",2.188856327665703,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
730,1,1,female,29.0,0,0,211.3375,S,First,woman,0,B,Southampton,yes,1,"(25, 45]",5.35817698994543,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
731,0,3,male,11.0,0,0,18.7875,C,Third,child,0,Unknown,Cherbourg,no,1,"(0, 15]",2.9850504252071306,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
732,0,2,male,32.973597359735976,0,0,0.0,S,Second,man,1,Unknown,Southampton,no,1,"(25, 45]",0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
733,0,2,male,23.0,0,0,13.0,S,Second,man,1,Unknown,Southampton,no,1,"(15, 25]",2.6390573296152584,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
734,0,2,male,23.0,0,0,13.0,S,Second,man,1,Unknown,Southampton,no,1,"(15, 25]",2.6390573296152584,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
735,0,3,male,28.5,0,0,16.1,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.8390784635086144,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
736,0,3,female,48.0,1,3,34.375,S,Third,woman,0,Unknown,Southampton,no,0,"(45, 70]",3.5660053559634015,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
737,1,1,male,35.0,0,0,512.3292,C,First,man,1,B,Cherbourg,yes,1,"(25, 45]",6.240917354759096,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
738,0,3,male,32.973597359735976,0,0,7.8958,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.1855792552411137,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
739,0,3,male,32.973597359735976,0,0,7.8958,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.1855792552411137,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
