,Unnamed: 0,survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,age_groups,female_from_2nd_class,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_Unknown,embark_town_Cherbourg,embark_town_Queenstown,embark_town_Southampton,class_First,class_Second,class_Third,"age_groups_(0, 15]","age_groups_(15, 25]","age_groups_(25, 35]","age_groups_(35, 45]","age_groups_(45, 60]","age_groups_(60, 80]"
711,711,0,1,1,32.973597359735976,0,0,26.55,S,First,0,1,C,Southampton,no,1,"(25, 35]",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
712,712,1,1,1,48.0,1,0,52.0,S,First,0,1,C,Southampton,yes,0,"(45, 60]",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
713,713,0,3,1,29.0,0,0,9.4833,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
714,714,0,2,1,52.0,0,0,13.0,S,Second,0,1,Unknown,Southampton,no,1,"(45, 60]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
715,715,0,3,1,19.0,0,0,7.65,S,Third,0,1,F,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
716,716,1,1,0,38.0,0,0,227.525,C,First,1,0,C,Cherbourg,yes,1,"(35, 45]",1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
717,717,1,2,0,27.0,0,0,10.5,S,Second,1,0,E,Southampton,yes,1,"(25, 35]",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
718,718,0,3,1,32.973597359735976,0,0,15.5,Q,Third,0,1,Unknown,Queenstown,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
719,719,0,3,1,33.0,0,0,7.775,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
720,720,1,2,0,6.0,0,1,33.0,S,Second,3,0,Unknown,Southampton,yes,0,"(0, 15]",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
721,721,0,3,1,17.0,1,0,7.0542,S,Third,0,1,Unknown,Southampton,no,0,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
722,722,0,2,1,34.0,0,0,13.0,S,Second,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
723,723,0,2,1,50.0,0,0,13.0,S,Second,0,1,Unknown,Southampton,no,1,"(45, 60]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
724,724,1,1,1,27.0,1,0,53.1,S,First,0,1,E,Southampton,yes,0,"(25, 35]",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
725,725,0,3,1,20.0,0,0,8.6625,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
726,726,1,2,0,30.0,3,0,21.0,S,Second,1,0,Unknown,Southampton,yes,0,"(25, 35]",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
727,727,1,3,0,31.08421052631579,0,0,7.7375,Q,Third,1,0,Unknown,Queenstown,yes,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
728,728,0,2,1,25.0,1,0,26.0,S,Second,0,1,Unknown,Southampton,no,0,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
729,729,0,3,0,25.0,1,0,7.925,S,Third,1,0,Unknown,Southampton,no,0,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
730,730,1,1,0,29.0,0,0,211.3375,S,First,1,0,B,Southampton,yes,1,"(25, 35]",1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
731,731,0,3,1,11.0,0,0,18.7875,C,Third,3,0,Unknown,Cherbourg,no,1,"(0, 15]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
732,732,0,2,1,32.973597359735976,0,0,0.0,S,Second,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
733,733,0,2,1,23.0,0,0,13.0,S,Second,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
734,734,0,2,1,23.0,0,0,13.0,S,Second,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
735,735,0,3,1,28.5,0,0,16.1,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
736,736,0,3,0,48.0,1,3,34.375,S,Third,1,0,Unknown,Southampton,no,0,"(45, 60]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
737,737,1,1,1,35.0,0,0,512.3292,C,First,0,1,B,Cherbourg,yes,1,"(25, 35]",0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
738,738,0,3,1,32.973597359735976,0,0,7.8958,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
739,739,0,3,1,32.973597359735976,0,0,7.8958,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
740,740,1,1,1,32.973597359735976,0,0,30.0,S,First,0,1,D,Southampton,yes,1,"(25, 35]",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
741,741,0,1,1,36.0,1,0,78.85,S,First,0,1,C,Southampton,no,0,"(35, 45]",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
742,742,1,1,0,21.0,2,2,262.375,C,First,1,0,B,Cherbourg,yes,0,"(15, 25]",1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
743,743,0,3,1,24.0,1,0,16.1,S,Third,0,1,Unknown,Southampton,no,0,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
744,744,1,3,1,31.0,0,0,7.925,S,Third,0,1,Unknown,Southampton,yes,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
745,745,0,1,1,70.0,1,1,71.0,S,First,0,1,B,Southampton,no,0,"(60, 80]",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
746,746,0,3,1,16.0,1,1,20.25,S,Third,0,1,Unknown,Southampton,no,0,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
747,747,1,2,0,30.0,0,0,13.0,S,Second,1,0,Unknown,Southampton,yes,1,"(25, 35]",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
748,748,0,1,1,19.0,1,0,53.1,S,First,0,1,D,Southampton,no,0,"(15, 25]",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
749,749,0,3,1,31.0,0,0,7.75,Q,Third,0,1,Unknown,Queenstown,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
750,750,1,2,0,4.0,1,1,23.0,S,Second,3,0,Unknown,Southampton,yes,0,"(0, 15]",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
751,751,1,3,1,6.0,0,1,12.475,S,Third,3,0,E,Southampton,yes,0,"(0, 15]",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
752,752,0,3,1,33.0,0,0,9.5,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
753,753,0,3,1,23.0,0,0,7.8958,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
754,754,1,2,0,48.0,1,2,65.0,S,Second,1,0,Unknown,Southampton,yes,0,"(45, 60]",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
755,755,1,2,1,0.67,1,1,14.5,S,Second,3,0,Unknown,Southampton,yes,0,"(0, 15]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
756,756,0,3,1,28.0,0,0,7.7958,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
757,757,0,2,1,18.0,0,0,11.5,S,Second,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
758,758,0,3,1,34.0,0,0,8.05,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
759,759,1,1,0,33.0,0,0,86.5,S,First,1,0,B,Southampton,yes,1,"(25, 35]",1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
760,760,0,3,1,32.973597359735976,0,0,14.5,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
761,761,0,3,1,41.0,0,0,7.125,S,Third,0,1,Unknown,Southampton,no,1,"(35, 45]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
762,762,1,3,1,20.0,0,0,7.2292,C,Third,0,1,Unknown,Cherbourg,yes,1,"(15, 25]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
763,763,1,1,0,36.0,1,2,120.0,S,First,1,0,B,Southampton,yes,0,"(35, 45]",1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
764,764,0,3,1,16.0,0,0,7.775,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
765,765,1,1,0,51.0,1,0,77.9583,S,First,1,0,D,Southampton,yes,0,"(45, 60]",1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
766,766,0,1,1,32.973597359735976,0,0,39.6,C,First,0,1,Unknown,Cherbourg,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
767,767,0,3,0,30.5,0,0,7.75,Q,Third,1,0,Unknown,Queenstown,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
768,768,0,3,1,32.70192307692308,1,0,24.15,Q,Third,0,1,Unknown,Queenstown,no,0,"(25, 35]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
769,769,0,3,1,32.0,0,0,8.3625,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
770,770,0,3,1,24.0,0,0,9.5,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
771,771,0,3,1,48.0,0,0,7.8542,S,Third,0,1,Unknown,Southampton,no,1,"(45, 60]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
772,772,0,2,0,57.0,0,0,10.5,S,Second,1,0,E,Southampton,no,1,"(45, 60]",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
773,773,0,3,1,32.973597359735976,0,0,7.225,C,Third,0,1,Unknown,Cherbourg,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
774,774,1,2,0,54.0,1,3,23.0,S,Second,1,0,Unknown,Southampton,yes,0,"(45, 60]",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
775,775,0,3,1,18.0,0,0,7.75,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
776,776,0,3,1,32.973597359735976,0,0,7.75,Q,Third,0,1,F,Queenstown,no,1,"(25, 35]",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
777,777,1,3,0,5.0,0,0,12.475,S,Third,3,0,Unknown,Southampton,yes,1,"(0, 15]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
778,778,0,3,1,32.973597359735976,0,0,7.7375,Q,Third,0,1,Unknown,Queenstown,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
779,779,1,1,0,43.0,0,1,211.3375,S,First,1,0,B,Southampton,yes,0,"(35, 45]",1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
780,780,1,3,0,13.0,0,0,7.2292,C,Third,3,0,Unknown,Cherbourg,yes,1,"(0, 15]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
781,781,1,1,0,17.0,1,0,57.0,S,First,1,0,B,Southampton,yes,0,"(15, 25]",1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
782,782,0,1,1,29.0,0,0,30.0,S,First,0,1,D,Southampton,no,1,"(25, 35]",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
783,783,0,3,1,30.75,1,2,23.45,S,Third,0,1,Unknown,Southampton,no,0,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
784,784,0,3,1,25.0,0,0,7.05,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
785,785,0,3,1,25.0,0,0,7.25,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
786,786,1,3,0,18.0,0,0,7.4958,S,Third,1,0,Unknown,Southampton,yes,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
787,787,0,3,1,8.0,4,1,29.125,Q,Third,3,0,Unknown,Queenstown,no,0,"(0, 15]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
788,788,1,3,1,1.0,1,2,20.575,S,Third,3,0,Unknown,Southampton,yes,0,"(0, 15]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
789,789,0,1,1,46.0,0,0,79.2,C,First,0,1,B,Cherbourg,no,1,"(45, 60]",0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
790,790,0,3,1,32.973597359735976,0,0,7.75,Q,Third,0,1,Unknown,Queenstown,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
791,791,0,2,1,16.0,0,0,26.0,S,Second,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
792,792,0,3,0,6.369518072289157,8,2,69.55,S,Third,1,0,Unknown,Southampton,no,0,"(0, 15]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
793,793,0,1,1,32.973597359735976,0,0,30.6958,C,First,0,1,Unknown,Cherbourg,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
794,794,0,3,1,25.0,0,0,7.8958,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
795,795,0,2,1,39.0,0,0,13.0,S,Second,0,1,Unknown,Southampton,no,1,"(35, 45]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
796,796,1,1,0,49.0,0,0,25.9292,S,First,1,0,D,Southampton,yes,1,"(45, 60]",1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
797,797,1,3,0,31.0,0,0,8.6833,S,Third,1,0,Unknown,Southampton,yes,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
798,798,0,3,1,30.0,0,0,7.2292,C,Third,0,1,Unknown,Cherbourg,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
799,799,0,3,0,30.0,1,1,24.15,S,Third,1,0,Unknown,Southampton,no,0,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
800,800,0,2,1,34.0,0,0,13.0,S,Second,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
801,801,1,2,0,31.0,1,1,26.25,S,Second,1,0,Unknown,Southampton,yes,0,"(25, 35]",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
802,802,1,1,1,11.0,1,2,120.0,S,First,3,0,B,Southampton,yes,0,"(0, 15]",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
803,803,1,3,1,0.42,0,1,8.5167,C,Third,3,0,Unknown,Cherbourg,yes,0,"(0, 15]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
804,804,1,3,1,27.0,0,0,6.975,S,Third,0,1,Unknown,Southampton,yes,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
805,805,0,3,1,31.0,0,0,7.775,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
806,806,0,1,1,39.0,0,0,0.0,S,First,0,1,A,Southampton,no,1,"(35, 45]",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
807,807,0,3,0,18.0,0,0,7.775,S,Third,1,0,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
808,808,0,2,1,39.0,0,0,13.0,S,Second,0,1,Unknown,Southampton,no,1,"(35, 45]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
809,809,1,1,0,33.0,1,0,53.1,S,First,1,0,E,Southampton,yes,0,"(25, 35]",1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
810,810,0,3,1,26.0,0,0,7.8875,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
811,811,0,3,1,39.0,0,0,24.15,S,Third,0,1,Unknown,Southampton,no,1,"(35, 45]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
812,812,0,2,1,35.0,0,0,10.5,S,Second,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
813,813,0,3,0,6.0,4,2,31.275,S,Third,3,0,Unknown,Southampton,no,0,"(0, 15]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
814,814,0,3,1,30.5,0,0,8.05,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
815,815,0,1,1,32.973597359735976,0,0,0.0,S,First,0,1,B,Southampton,no,1,"(25, 35]",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
816,816,0,3,0,23.0,0,0,7.925,S,Third,1,0,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
817,817,0,2,1,31.0,1,1,37.0042,C,Second,0,1,Unknown,Cherbourg,no,0,"(25, 35]",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
818,818,0,3,1,43.0,0,0,6.45,S,Third,0,1,Unknown,Southampton,no,1,"(35, 45]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
819,819,0,3,1,10.0,3,2,27.9,S,Third,3,0,Unknown,Southampton,no,0,"(0, 15]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
820,820,1,1,0,52.0,1,1,93.5,S,First,1,0,B,Southampton,yes,0,"(45, 60]",1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
821,821,1,3,1,27.0,0,0,8.6625,S,Third,0,1,Unknown,Southampton,yes,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
822,822,0,1,1,38.0,0,0,0.0,S,First,0,1,Unknown,Southampton,no,1,"(35, 45]",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
823,823,1,3,0,27.0,0,1,12.475,S,Third,1,0,E,Southampton,yes,0,"(25, 35]",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
824,824,0,3,1,2.0,4,1,39.6875,S,Third,3,0,Unknown,Southampton,no,0,"(0, 15]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
825,825,0,3,1,32.973597359735976,0,0,6.95,Q,Third,0,1,Unknown,Queenstown,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
826,826,0,3,1,32.973597359735976,0,0,56.4958,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
827,827,1,2,1,1.0,0,2,37.0042,C,Second,3,0,Unknown,Cherbourg,yes,0,"(0, 15]",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
828,828,1,3,1,32.973597359735976,0,0,7.75,Q,Third,0,1,Unknown,Queenstown,yes,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
829,829,1,1,0,62.0,0,0,80.0,,First,1,0,B,Southampton,yes,1,"(60, 80]",1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
830,830,1,3,0,15.0,1,0,14.4542,C,Third,3,0,Unknown,Cherbourg,yes,0,"(0, 15]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
831,831,1,2,1,0.83,1,1,18.75,S,Second,3,0,Unknown,Southampton,yes,0,"(0, 15]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
832,832,0,3,1,32.973597359735976,0,0,7.2292,C,Third,0,1,Unknown,Cherbourg,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
833,833,0,3,1,23.0,0,0,7.8542,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
834,834,0,3,1,18.0,0,0,8.3,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
835,835,1,1,0,39.0,1,1,83.1583,C,First,1,0,E,Cherbourg,yes,0,"(35, 45]",1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
836,836,0,3,1,21.0,0,0,8.6625,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
837,837,0,3,1,32.973597359735976,0,0,8.05,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
838,838,1,3,1,32.0,0,0,56.4958,S,Third,0,1,Unknown,Southampton,yes,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
839,839,1,1,1,32.973597359735976,0,0,29.7,C,First,0,1,C,Cherbourg,yes,1,"(25, 35]",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
840,840,0,3,1,20.0,0,0,7.925,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
841,841,0,2,1,16.0,0,0,10.5,S,Second,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
842,842,1,1,0,30.0,0,0,31.0,C,First,1,0,Unknown,Cherbourg,yes,1,"(25, 35]",1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
843,843,0,3,1,34.5,0,0,6.4375,C,Third,0,1,Unknown,Cherbourg,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
844,844,0,3,1,17.0,0,0,8.6625,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
845,845,0,3,1,42.0,0,0,7.55,S,Third,0,1,Unknown,Southampton,no,1,"(35, 45]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
846,846,0,3,1,6.369518072289157,8,2,69.55,S,Third,0,1,Unknown,Southampton,no,0,"(0, 15]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
847,847,0,3,1,35.0,0,0,7.8958,C,Third,0,1,Unknown,Cherbourg,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
848,848,0,2,1,28.0,0,1,33.0,S,Second,0,1,Unknown,Southampton,no,0,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
849,849,1,1,0,33.355555555555554,1,0,89.1042,C,First,1,0,C,Cherbourg,yes,0,"(25, 35]",1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
850,850,0,3,1,4.0,4,2,31.275,S,Third,3,0,Unknown,Southampton,no,0,"(0, 15]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
851,851,0,3,1,74.0,0,0,7.775,S,Third,0,1,Unknown,Southampton,no,1,"(60, 80]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
852,852,0,3,0,9.0,1,1,15.2458,C,Third,3,0,Unknown,Cherbourg,no,0,"(0, 15]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
853,853,1,1,0,16.0,0,1,39.4,S,First,1,0,D,Southampton,yes,0,"(15, 25]",1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
